"ensembl_gene_id","logFC","logCPM","LR","PValue","FDR","gene_biotype","chromosome_name","external_gene_id"
"ENSG00000198074",-1.52075182821735,5.6187250005176,10.438570896277,0.00123410720282423,0.0406343253960171,"protein_coding","7","AKR1B10"
"ENSG00000227959",-1.5407511664612,5.17900921646363,10.4261176265415,0.00124245647441121,0.040800864641858,"antisense","1",""
"ENSG00000164430",-1.07893678789401,6.01242719115454,10.4179048609425,0.00124799396639189,0.0409323582807794,"protein_coding","6","MB21D1"
"ENSG00000223813",1.05196171854023,5.42990112481454,10.4156376970803,0.00124952700572459,0.0409323582807794,"processed_transcript","7",""
"ENSG00000171056",-1.97331869634794,5.23656424561274,10.4103822295342,0.00125308804735865,0.040986809131258,"protein_coding","8","SOX7"
"ENSG00000222808",-3.01086291670245,4.43814507775051,10.4080307078436,0.00125468473443006,0.040986809131258,"snRNA","17",""
"ENSG00000232400",2.54576840629597,4.50906771532058,10.4063976257328,0.00125579481119818,0.040986809131258,"pseudogene","7","RAD17P1"
"ENSG00000213144",1.88755315890358,4.63720240606349,10.3930594946293,0.00126489861027379,0.041187251892327,"pseudogene","12",""
"ENSG00000229081",-2.51404739695569,4.6286544883785,10.3928799730096,0.00126502159531456,0.041187251892327,"antisense","10",""
"ENSG00000074410",0.665083513587328,6.41738200172763,10.3884201899317,0.001268080750822,0.0412045064769863,"protein_coding","15","CA12"
"ENSG00000174156",2.55468967979965,4.54288539815076,10.3876085963617,0.00126863826219502,0.0412045064769863,"protein_coding","6","GSTA3"
"ENSG00000225269",-3.46042270712696,4.57548258976574,10.3785323848479,0.00127488994763601,0.0413070531820222,"lincRNA","10",""
"ENSG00000226053",-2.58107383773246,4.72324413916188,10.3803991612117,0.00127360157194274,0.0413070531820222,"processed_transcript","1",""
"ENSG00000182963",-0.825592366494366,6.26069545450165,10.3608697317793,0.00128714549279815,0.041653588323303,"protein_coding","17","GJC1"
"ENSG00000256268",-2.91832445138902,4.78315527382071,10.3565181426277,0.00129018318486364,0.0417013446361858,"lincRNA","12",""
"ENSG00000117122",-1.06299389136158,5.89447687444547,10.3467539159181,0.00129702568393552,0.0418718158521288,"protein_coding","1","MFAP2"
"ENSG00000168994",-0.856507427995192,6.18119204059915,10.3325442462842,0.00130704910541215,0.0421444408409343,"protein_coding","6","PXDC1"
"ENSG00000225045",2.63322938008955,4.16854113452046,10.3300328087184,0.00130882879574873,0.0421509182013265,"pseudogene","2","MTND5P27"
"ENSG00000234147",-3.63251911380372,4.63549957822116,10.3237099747478,0.00131332024037899,0.042214078425517,"lincRNA","6",""
"ENSG00000261468",-2.11319071650602,4.79154386375284,10.322821914568,0.00131395232495335,0.042214078425517,"sense_overlapping","3",""
"ENSG00000214733",1.19488991762164,5.13903724733871,10.3185952378236,0.00131696492202323,0.0422600114040579,"antisense","8",""
"ENSG00000250722",0.89896608889594,5.92395779250617,10.3161576574772,0.00131870550435344,0.0422650654924706,"protein_coding","5","SEPP1"
"ENSG00000233273",2.49320144621767,4.21452228376515,10.3043238076558,0.00132718875232962,0.0424859536087485,"pseudogene","13","AMMECR1LP1"
"ENSG00000255223",2.63079759749962,4.16801964028831,10.3009220913609,0.00132963752330549,0.0425133683798922,"protein_coding","11","OR5M11"
"ENSG00000083307",0.681287098690692,6.38686574410736,10.2894848257153,0.00133790438181662,0.0427265205571055,"protein_coding","8","GRHL2"
"ENSG00000090932",-1.63623050677526,5.38163825562154,10.2829214663907,0.00134267185549314,0.0428275426498876,"protein_coding","19","DLL3"
"ENSG00000185186",-1.7263912295519,5.01755671175313,10.2781023385923,0.00134618330536114,0.0428883077404914,"lincRNA","21","LINC00313"
"ENSG00000186446",-1.10520568375898,5.70036708385038,10.2657148819786,0.00135525212727973,0.0431257703147964,"protein_coding","3","ZNF501"
"ENSG00000118017",-3.08222360837715,4.45758984582491,10.260373563229,0.00135918155118276,0.0431993203017589,"protein_coding","3","A4GNT"
"ENSG00000259641",1.65852755102862,4.63535836322432,10.243545870153,0.00137163667367999,0.0435433482923999,"processed_transcript","15",""
"ENSG00000134769",0.84706533555423,6.08945922281768,10.2386087745219,0.00137531277296854,0.0435564654955089,"protein_coding","18","DTNA"
"ENSG00000234882",-1.46050758001603,5.23795111386385,10.2389814046682,0.00137503496958977,0.0435564654955089,"pseudogene","6","EIF3EP1"
"ENSG00000163513",-0.776166062692598,6.37733638355669,10.2354525642239,0.00137766807217566,0.0435793627854808,"protein_coding","3","TGFBR2"
"ENSG00000214112",-3.16244829801895,4.48208497771713,10.2242366129091,0.00138607098450116,0.0437932818274697,"protein_coding","17",""
"ENSG00000179447",2.08766073550019,4.38136551537815,10.2114291497355,0.00139572972446353,0.0440463264583067,"antisense","20",""
"ENSG00000119922",-0.864799766808193,6.14623652075148,10.1975301404997,0.0014062887769239,0.0442320287529534,"protein_coding","10","IFIT2"
"ENSG00000154529",-2.71321021483588,4.70061368643617,10.1971424272729,0.00140658447865973,0.0442320287529534,"protein_coding","9","CNTNAP3B"
"ENSG00000225492",-3.24339568043307,4.50494577851546,10.1977139445369,0.00140614861496268,0.0442320287529534,"pseudogene","1","GBP1P1"
"ENSG00000226308",1.99485240943714,4.42520568160074,10.1948939935907,0.00140830055914252,0.0442338921505729,"processed_transcript","20",""
"ENSG00000126259",-2.90905406189273,5.0024984495617,10.1873321492734,0.00141408758228163,0.0443634668293243,"protein_coding","19","KIRREL2"
"ENSG00000019169",-3.71847927624146,4.66902386760947,10.1815745062874,0.00141851000426101,0.0444366493710188,"protein_coding","2","MARCO"
"ENSG00000151892",0.872809533771383,5.88566772610663,10.1778042138678,0.00142141353520301,0.0444366493710188,"protein_coding","10","GFRA1"
"ENSG00000214077",2.37543577831378,4.25947285739649,10.1781983871875,0.00142110969786679,0.0444366493710188,"pseudogene","2","GNAQP1"
"ENSG00000121440",0.836509388483265,5.84554325825591,10.1670909137353,0.00142969681481759,0.0445591418194695,"protein_coding","3","PDZRN3"
"ENSG00000145908",-1.07530671462022,5.98092787267044,10.1608344591093,0.00143455675133823,0.0445591418194695,"protein_coding","5","ZNF300"
"ENSG00000147041",0.897056738495499,5.73104749176128,10.1625711468972,0.0014332060390174,0.0445591418194695,"protein_coding","X","SYTL5"
"ENSG00000163803",-1.23932240443006,5.48106045872463,10.1637182583117,0.00143231457711414,0.0445591418194695,"protein_coding","2","PLB1"
"ENSG00000226852",2.07673986655245,4.75571904335035,10.1598207100251,0.00143534579237185,0.0445591418194695,"lincRNA","1",""
"ENSG00000257398",2.52908130634828,4.48141842815886,10.1644789146681,0.00143172375305972,0.0445591418194695,"processed_transcript","12",""
"ENSG00000237330",0.990942819338589,5.62560217732527,10.1557369699692,0.00143852878199298,0.0446060875977335,"protein_coding","1","RNF223"
"ENSG00000078114",0.688031862833027,6.30482539504273,10.1445515990845,0.00144728364216773,0.0448254973069537,"protein_coding","10","NEBL"
"ENSG00000118849",-1.07503620467185,5.95630020240778,10.1351851710593,0.0014546562978232,0.0449495530547265,"protein_coding","3","RARRES1"
"ENSG00000164176",-1.45928220660174,5.6937560529371,10.1354793934091,0.00145442412718837,0.0449495530547265,"protein_coding","5","EDIL3"
"ENSG00000161055",2.09578162545309,4.44534118867112,10.1306262759125,0.00145825851807198,0.0450087698444922,"protein_coding","5","SCGB3A1"
"ENSG00000260810",1.58715291806628,4.84130752748762,10.1237213663074,0.0014637316553568,0.0451255285620275,"lincRNA","14",""
"ENSG00000182107",0.784012422262946,6.15203736531436,10.1204944196127,0.00146629660375506,0.0451393360688132,"protein_coding","14","TMEM30B"
"ENSG00000249035",-3.28370656617486,4.51847101629687,10.1189057866687,0.00146756100485916,0.0451393360688132,"lincRNA","5",""
"ENSG00000172478",0.871556010747941,5.8876194814837,10.1139160181395,0.00147153957168733,0.045209624263416,"protein_coding","2","C2orf54"
"ENSG00000164400",-3.74700542011154,4.68001630632636,10.1103989779693,0.00147435042673281,0.0452439168884053,"protein_coding","5","CSF2"
"ENSG00000257141",2.70445174162084,4.32519458919712,10.0995986799078,0.00148301616774283,0.0454575954608474,"processed_transcript","12",""
"ENSG00000174945",0.816419809665852,5.89185460301973,10.0909167970134,0.00149001955816253,0.0456198878025495,"protein_coding","7","AMZ1"
"ENSG00000166793",-1.37829403580886,5.37463837571297,10.0761823506666,0.00150198209823526,0.0459334685666495,"protein_coding","11","YPEL4"
"ENSG00000121101",0.981780866761569,5.49504502937882,10.0732846102031,0.00150434612416671,0.0459531267997744,"protein_coding","17","TEX14"
"ENSG00000223477",-2.15607321387606,5.15345173888729,10.0666300893321,0.0015097892682787,0.0460666901537196,"lincRNA","10",""
"ENSG00000102359",-1.30007208480213,5.59949342362008,10.0582252353708,0.00151669263334201,0.0462244976312385,"protein_coding","X","SRPX2"
"ENSG00000119125",-2.09381984373742,5.33276159516953,10.0414906126997,0.00153053303410283,0.0465429074629771,"protein_coding","9","GDA"
"ENSG00000124507",0.809115912899881,5.92404323690625,10.0413778325165,0.00153062674179691,0.0465429074629771,"protein_coding","6","PACSIN1"
"ENSG00000020181",-1.00934414411423,5.82500854027472,10.0272303100325,0.00154242795071825,0.046848397529324,"protein_coding","8","GPR124"
"ENSG00000198053",-0.879482747249958,6.08997818106045,10.0024381620086,0.00156333111989852,0.0474293343625575,"protein_coding","20","SIRPA"
"ENSG00000198788",1.55012757823554,5.20630068002606,9.98958024057833,0.00157428486451538,0.047707443033861,"protein_coding","11","MUC2"
"ENSG00000256612",1.8514972369962,5.0597176784289,9.98730928526044,0.00157622756803093,0.0477121582894442,"protein_coding","19",""
"ENSG00000260971",-2.33683895715032,4.80760531817226,9.98405856395396,0.00157901264525402,0.0477423325062196,"lincRNA","1",""
"ENSG00000070886",1.63275075979922,4.82869994339048,9.97850945458126,0.00158377840375979,0.0478322577189806,"protein_coding","1","EPHA8"
"ENSG00000234382",-3.10149475613252,4.46369366137373,9.97300686455256,0.00158851859730363,0.0479212084867937,"pseudogene","10",""
"ENSG00000151117",0.765614161041549,6.02683648160721,9.96360083938319,0.00159665469926964,0.0481122879922131,"protein_coding","11","TMEM86A"
"ENSG00000077279",1.8166962605169,4.56519795201674,9.95818981816601,0.00160135428243524,0.0481648839066512,"protein_coding","X","DCX"
"ENSG00000170935",2.32376169525954,4.26936791046437,9.9492954831997,0.00160910966149883,0.0481648839066512,"protein_coding","X","NCBP2L"
"ENSG00000173404",2.42211381112341,4.8061720483975,9.94916407413822,0.00160922452785725,0.0481648839066512,"protein_coding","20","INSM1"
"ENSG00000184160",0.817739722155235,5.87506624218919,9.95328854005929,0.00160562323663906,0.0481648839066512,"protein_coding","4","ADRA2C"
"ENSG00000189320",-2.87579988201719,4.94408577906072,9.95119048184802,0.00160745414186085,0.0481648839066512,"protein_coding","7","FAM180A"
"ENSG00000237596",-3.04246251539107,4.44694562448598,9.94917031131282,0.00160921907567459,0.0481648839066512,"antisense","6",""
"ENSG00000224959",-1.90942520829532,4.87246250535426,9.94655665386322,0.00161150542588792,0.048179139821227,"processed_transcript","2",""
"ENSG00000144339",-3.276204584724,5.03066794708895,9.93165419390482,0.00162460467187951,0.0484081423324098,"protein_coding","2","TMEFF2"
"ENSG00000225860",2.50880208893653,4.44480180252229,9.93263282650329,0.00162374115526855,0.0484081423324098,"lincRNA","17",""
"ENSG00000261538",2.1477603890481,4.75070426997004,9.93287970198984,0.00162352339305227,0.0484081423324098,"3prime_overlapping_ncrna","16",""
"ENSG00000185745",-0.887422181483423,6.06332147978156,9.92763770622409,0.00162815357783979,0.0484598040369751,"protein_coding","10","IFIT1"
"ENSG00000140937",-1.15620577963946,5.74386642599017,9.91951484264347,0.001635354834314,0.0486199369337584,"protein_coding","16","CDH11"
"ENSG00000130653",0.789048229959213,5.95062272856313,9.91136500737573,0.00164261243133349,0.0486731039863947,"protein_coding","9","PNPLA7"
"ENSG00000172794",0.983931058435779,5.47096413249731,9.91166774067151,0.0016423422584427,0.0486731039863947,"protein_coding","17","RAB37"
"ENSG00000258630",1.86174460776642,4.51704898581533,9.91255255983272,0.00164155286382999,0.0486731039863947,"lincRNA","14",""
"ENSG00000166159",2.05816741540414,4.62484969277923,9.90061936038912,0.00165223155297231,0.0489038558772225,"protein_coding","12","LRTM2"
"ENSG00000226330",1.15311087502433,5.16648662402442,9.89179148616925,0.00166017663860992,0.049084602322932,"processed_transcript","1",""
"ENSG00000224652",1.24502913025574,5.44358617120201,9.88929462879075,0.00166243082400243,0.0490968784725851,"processed_transcript","3",""
"ENSG00000183160",-3.04804289403522,4.83683632777624,9.87743366734424,0.00167318143358187,0.0493052957105614,"protein_coding","12","TMEM119"
"ENSG00000260523",1.60907172903566,4.65106731876905,9.87777594820291,0.00167287021019483,0.0493052957105614,"lincRNA","16",""
"ENSG00000260833",-3.21319237166601,4.9034424384829,9.86951182471383,0.00168040088661624,0.0494634430770457,"processed_transcript","17",""
"ENSG00000175302",1.78683039164854,4.56260618328481,9.84938323681832,0.00169888708106086,0.0498975657757567,"pseudogene","21","ANKRD30BP1"
"ENSG00000204969",1.37184172786945,5.19722624466625,9.85040489638318,0.00169794383896026,0.0498975657757567,"protein_coding","5","PCDHA2"
"ENSG00000254639",-3.15105891508477,4.47697150965087,9.84633264310953,0.00170170668701881,0.049925456186844,"lincRNA","11",""
